"conceptURI","code_xml","code_ted","op_code"
"http://publications.europa.eu/resource/authority/language/NTJ","ntj",,"NTJ"
"http://publications.europa.eu/resource/authority/language/NTK","ntk",,"NTK"
"http://publications.europa.eu/resource/authority/language/NTM","ntm",,"NTM"
"http://publications.europa.eu/resource/authority/language/NTO","nto",,"NTO"
"http://publications.europa.eu/resource/authority/language/NTP","ntp",,"NTP"
"http://publications.europa.eu/resource/authority/language/NTR","ntr",,"NTR"
"http://publications.europa.eu/resource/authority/language/NTS","nts",,"NTS"
"http://publications.europa.eu/resource/authority/language/NTU","ntu",,"NTU"
"http://publications.europa.eu/resource/authority/language/NTW","ntw",,"NTW"
"http://publications.europa.eu/resource/authority/language/NTY","nty",,"NTY"
"http://publications.europa.eu/resource/authority/language/NTZ","ntz",,"NTZ"
"http://publications.europa.eu/resource/authority/language/NUA","nua",,"NUA"
"http://publications.europa.eu/resource/authority/language/NUB","nub",,"NUB"
"http://publications.europa.eu/resource/authority/language/NUC","nuc",,"NUC"
"http://publications.europa.eu/resource/authority/language/NUD","nud",,"NUD"
"http://publications.europa.eu/resource/authority/language/NUE","nue",,"NUE"
"http://publications.europa.eu/resource/authority/language/NUF","nuf",,"NUF"
"http://publications.europa.eu/resource/authority/language/NUG","nug",,"NUG"
"http://publications.europa.eu/resource/authority/language/NUH","nuh",,"NUH"
"http://publications.europa.eu/resource/authority/language/NUI","nui",,"NUI"
"http://publications.europa.eu/resource/authority/language/NUJ","nuj",,"NUJ"
"http://publications.europa.eu/resource/authority/language/NUL","nul",,"NUL"
"http://publications.europa.eu/resource/authority/language/NUM","num",,"NUM"
"http://publications.europa.eu/resource/authority/language/NUN","nun",,"NUN"
"http://publications.europa.eu/resource/authority/language/NUO","nuo",,"NUO"
"http://publications.europa.eu/resource/authority/language/NUP","nup",,"NUP"
"http://publications.europa.eu/resource/authority/language/NUQ","nuq",,"NUQ"
"http://publications.europa.eu/resource/authority/language/NUR","nur",,"NUR"
"http://publications.europa.eu/resource/authority/language/NUS","nus",,"NUS"
"http://publications.europa.eu/resource/authority/language/NUT","nut",,"NUT"
"http://publications.europa.eu/resource/authority/language/NUU","nuu",,"NUU"
"http://publications.europa.eu/resource/authority/language/NUV","nuv",,"NUV"
"http://publications.europa.eu/resource/authority/language/NUW","nuw",,"NUW"
"http://publications.europa.eu/resource/authority/language/NUX","nux",,"NUX"
"http://publications.europa.eu/resource/authority/language/NUY","nuy",,"NUY"
"http://publications.europa.eu/resource/authority/language/NUZ","nuz",,"NUZ"
"http://publications.europa.eu/resource/authority/language/NVH","nvh",,"NVH"
"http://publications.europa.eu/resource/authority/language/NVM","nvm",,"NVM"
"http://publications.europa.eu/resource/authority/language/NWA","nwa",,"NWA"
"http://publications.europa.eu/resource/authority/language/NWB","nwb",,"NWB"
"http://publications.europa.eu/resource/authority/language/NWC","nwc",,"NWC"
"http://publications.europa.eu/resource/authority/language/NWE","nwe",,"NWE"
"http://publications.europa.eu/resource/authority/language/NWI","nwi",,"NWI"
"http://publications.europa.eu/resource/authority/language/NWM","nwm",,"NWM"
"http://publications.europa.eu/resource/authority/language/NWR","nwr",,"NWR"
"http://publications.europa.eu/resource/authority/language/NWX","nwx",,"NWX"
"http://publications.europa.eu/resource/authority/language/NWY","nwy",,"NWY"
"http://publications.europa.eu/resource/authority/language/NXA","nxa",,"NXA"
"http://publications.europa.eu/resource/authority/language/NXD","nxd",,"NXD"
"http://publications.europa.eu/resource/authority/language/NXE","nxe",,"NXE"
"http://publications.europa.eu/resource/authority/language/NXG","nxg",,"NXG"
"http://publications.europa.eu/resource/authority/language/NXI","nxi",,"NXI"
"http://publications.europa.eu/resource/authority/language/NXL","nxl",,"NXL"
"http://publications.europa.eu/resource/authority/language/NXM","nxm",,"NXM"
"http://publications.europa.eu/resource/authority/language/NXN","nxn",,"NXN"
"http://publications.europa.eu/resource/authority/language/NXR","nxr",,"NXR"
"http://publications.europa.eu/resource/authority/language/NXU","nxu",,"NXU"
"http://publications.europa.eu/resource/authority/language/NXX","nxx",,"NXX"
"http://publications.europa.eu/resource/authority/language/NYA","ny",,"NYA"
"http://publications.europa.eu/resource/authority/language/NYB","nyb",,"NYB"
"http://publications.europa.eu/resource/authority/language/NYC","nyc",,"NYC"
"http://publications.europa.eu/resource/authority/language/NYD","nyd",,"NYD"
"http://publications.europa.eu/resource/authority/language/NYE","nye",,"NYE"
"http://publications.europa.eu/resource/authority/language/NYF","nyf",,"NYF"
"http://publications.europa.eu/resource/authority/language/NYG","nyg",,"NYG"
"http://publications.europa.eu/resource/authority/language/NYH","nyh",,"NYH"
"http://publications.europa.eu/resource/authority/language/NYI","nyi",,"NYI"
"http://publications.europa.eu/resource/authority/language/NYJ","nyj",,"NYJ"
"http://publications.europa.eu/resource/authority/language/NYK","nyk",,"NYK"
"http://publications.europa.eu/resource/authority/language/NYL","nyl",,"NYL"
"http://publications.europa.eu/resource/authority/language/NYM","nym",,"NYM"
"http://publications.europa.eu/resource/authority/language/NYN","nyn",,"NYN"
"http://publications.europa.eu/resource/authority/language/NYO","nyo",,"NYO"
"http://publications.europa.eu/resource/authority/language/NYP","nyp",,"NYP"
"http://publications.europa.eu/resource/authority/language/NYQ","nyq",,"NYQ"
"http://publications.europa.eu/resource/authority/language/NYR","nyr",,"NYR"
"http://publications.europa.eu/resource/authority/language/NYS","nys",,"NYS"
"http://publications.europa.eu/resource/authority/language/NYT","nyt",,"NYT"
"http://publications.europa.eu/resource/authority/language/NYU","nyu",,"NYU"
"http://publications.europa.eu/resource/authority/language/NYV","nyv",,"NYV"
"http://publications.europa.eu/resource/authority/language/NYW","nyw",,"NYW"
"http://publications.europa.eu/resource/authority/language/NYX","nyx",,"NYX"
"http://publications.europa.eu/resource/authority/language/NYY","nyy",,"NYY"
"http://publications.europa.eu/resource/authority/language/NZA","nza",,"NZA"
"http://publications.europa.eu/resource/authority/language/NZB","nzb",,"NZB"
"http://publications.europa.eu/resource/authority/language/NZI","nzi",,"NZI"
"http://publications.europa.eu/resource/authority/language/NZK","nzk",,"NZK"
"http://publications.europa.eu/resource/authority/language/NZM","nzm",,"NZM"
"http://publications.europa.eu/resource/authority/language/NZS","nzs",,"NZS"
"http://publications.europa.eu/resource/authority/language/NZU","nzu",,"NZU"
"http://publications.europa.eu/resource/authority/language/NZY","nzy",,"NZY"
"http://publications.europa.eu/resource/authority/language/OAA","oaa",,"OAA"
"http://publications.europa.eu/resource/authority/language/OAC","oac",,"OAC"
"http://publications.europa.eu/resource/authority/language/OAR","oar",,"OAR"
"http://publications.europa.eu/resource/authority/language/OAV","oav",,"OAV"
"http://publications.europa.eu/resource/authority/language/OBI","obi",,"OBI"
"http://publications.europa.eu/resource/authority/language/OBL","obl",,"OBL"
"http://publications.europa.eu/resource/authority/language/OBM","obm",,"OBM"
"http://publications.europa.eu/resource/authority/language/OBO","obo",,"OBO"
"http://publications.europa.eu/resource/authority/language/OBR","obr",,"OBR"
"http://publications.europa.eu/resource/authority/language/OBT","obt",,"OBT"
"http://publications.europa.eu/resource/authority/language/OBU","obu",,"OBU"
"http://publications.europa.eu/resource/authority/language/OCA","oca",,"OCA"
"http://publications.europa.eu/resource/authority/language/OCH","och",,"OCH"
"http://publications.europa.eu/resource/authority/language/OCO","oco",,"OCO"
"http://publications.europa.eu/resource/authority/language/OCU","ocu",,"OCU"
"http://publications.europa.eu/resource/authority/language/ODA","oda",,"ODA"
"http://publications.europa.eu/resource/authority/language/ODK","odk",,"ODK"
"http://publications.europa.eu/resource/authority/language/ODT","odt",,"ODT"
"http://publications.europa.eu/resource/authority/language/ODU","odu",,"ODU"
"http://publications.europa.eu/resource/authority/language/OFO","ofo",,"OFO"
"http://publications.europa.eu/resource/authority/language/OFS","ofs",,"OFS"
"http://publications.europa.eu/resource/authority/language/OFU","ofu",,"OFU"
"http://publications.europa.eu/resource/authority/language/OGB","ogb",,"OGB"
"http://publications.europa.eu/resource/authority/language/OGC","ogc",,"OGC"
"http://publications.europa.eu/resource/authority/language/OGE","oge",,"OGE"
"http://publications.europa.eu/resource/authority/language/OGG","ogg",,"OGG"
"http://publications.europa.eu/resource/authority/language/OGO","ogo",,"OGO"
"http://publications.europa.eu/resource/authority/language/OGU","ogu",,"OGU"
"http://publications.europa.eu/resource/authority/language/OHT","oht",,"OHT"
"http://publications.europa.eu/resource/authority/language/OHU","ohu",,"OHU"
"http://publications.europa.eu/resource/authority/language/OIA","oia",,"OIA"
"http://publications.europa.eu/resource/authority/language/OIN","oin",,"OIN"
"http://publications.europa.eu/resource/authority/language/OJB","ojb",,"OJB"
"http://publications.europa.eu/resource/authority/language/OJC","ojc",,"OJC"
"http://publications.europa.eu/resource/authority/language/OJG","ojg",,"OJG"
"http://publications.europa.eu/resource/authority/language/OJI","oj",,"OJI"
"http://publications.europa.eu/resource/authority/language/OJP","ojp",,"OJP"
"http://publications.europa.eu/resource/authority/language/OJS","ojs",,"OJS"
"http://publications.europa.eu/resource/authority/language/OJV","ojv",,"OJV"
"http://publications.europa.eu/resource/authority/language/OJW","ojw",,"OJW"
"http://publications.europa.eu/resource/authority/language/OKA","oka",,"OKA"
"http://publications.europa.eu/resource/authority/language/OKB","okb",,"OKB"
"http://publications.europa.eu/resource/authority/language/OKD","okd",,"OKD"
"http://publications.europa.eu/resource/authority/language/OKE","oke",,"OKE"
"http://publications.europa.eu/resource/authority/language/OKH","okh",,"OKH"
"http://publications.europa.eu/resource/authority/language/OKI","oki",,"OKI"
"http://publications.europa.eu/resource/authority/language/OKJ","okj",,"OKJ"
"http://publications.europa.eu/resource/authority/language/OKK","okk",,"OKK"
"http://publications.europa.eu/resource/authority/language/OKL","okl",,"OKL"
"http://publications.europa.eu/resource/authority/language/OKM","okm",,"OKM"
"http://publications.europa.eu/resource/authority/language/OKN","okn",,"OKN"
"http://publications.europa.eu/resource/authority/language/OKO","oko",,"OKO"
"http://publications.europa.eu/resource/authority/language/OKR","okr",,"OKR"
"http://publications.europa.eu/resource/authority/language/OKS","oks",,"OKS"
"http://publications.europa.eu/resource/authority/language/OKU","oku",,"OKU"
"http://publications.europa.eu/resource/authority/language/OKV","okv",,"OKV"
"http://publications.europa.eu/resource/authority/language/OKX","okx",,"OKX"
"http://publications.europa.eu/resource/authority/language/OLA","ola",,"OLA"
"http://publications.europa.eu/resource/authority/language/OLD","old",,"OLD"
"http://publications.europa.eu/resource/authority/language/OLE","ole",,"OLE"
"http://publications.europa.eu/resource/authority/language/OLM","olm",,"OLM"
"http://publications.europa.eu/resource/authority/language/OLO","olo",,"OLO"
"http://publications.europa.eu/resource/authority/language/OLR","olr",,"OLR"
"http://publications.europa.eu/resource/authority/language/OMA","oma",,"OMA"
"http://publications.europa.eu/resource/authority/language/OMB","omb",,"OMB"
"http://publications.europa.eu/resource/authority/language/OMC","omc",,"OMC"
"http://publications.europa.eu/resource/authority/language/OME","ome",,"OME"
"http://publications.europa.eu/resource/authority/language/OMG","omg",,"OMG"
"http://publications.europa.eu/resource/authority/language/OMI","omi",,"OMI"
"http://publications.europa.eu/resource/authority/language/SME","se","SE","SME"
"http://publications.europa.eu/resource/authority/language/OMK","omk",,"OMK"
"http://publications.europa.eu/resource/authority/language/OML","oml",,"OML"
"http://publications.europa.eu/resource/authority/language/OMN","omn",,"OMN"
"http://publications.europa.eu/resource/authority/language/OMO","omo",,"OMO"
"http://publications.europa.eu/resource/authority/language/OMP","omp",,"OMP"
"http://publications.europa.eu/resource/authority/language/OMR","omr",,"OMR"
"http://publications.europa.eu/resource/authority/language/OMT","omt",,"OMT"
"http://publications.europa.eu/resource/authority/language/OMU","omu",,"OMU"
"http://publications.europa.eu/resource/authority/language/OMW","omw",,"OMW"
"http://publications.europa.eu/resource/authority/language/OMX","omx",,"OMX"
"http://publications.europa.eu/resource/authority/language/ONA","ona",,"ONA"
"http://publications.europa.eu/resource/authority/language/ONB","onb",,"ONB"
"http://publications.europa.eu/resource/authority/language/ONE","one",,"ONE"
"http://publications.europa.eu/resource/authority/language/ONG","ong",,"ONG"
"http://publications.europa.eu/resource/authority/language/ONI","oni",,"ONI"
"http://publications.europa.eu/resource/authority/language/ONJ","onj",,"ONJ"
"http://publications.europa.eu/resource/authority/language/ONK","onk",,"ONK"
"http://publications.europa.eu/resource/authority/language/ONN","onn",,"ONN"
"http://publications.europa.eu/resource/authority/language/ONO","ono",,"ONO"
"http://publications.europa.eu/resource/authority/language/ONP","onp",,"ONP"
"http://publications.europa.eu/resource/authority/language/ONR","onr",,"ONR"
"http://publications.europa.eu/resource/authority/language/ONS","ons",,"ONS"
